GAME_ID,TEAM_ID,STAR_AVAILABLE
0022200884,1610612750,1
0022200884,1610612764,2
0022200885,1610612746,2
0022200885,1610612756,1
0022200886,1610612739,2
0022200886,1610612743,2
0022200887,1610612738,2
0022200887,1610612754,2
0022200888,1610612765,1
0022200888,1610612753,2
0022200889,1610612763,2
0022200889,1610612755,2
0022200890,1610612740,1
0022200890,1610612761,2
0022200891,1610612742,2
0022200891,1610612759,1
0022200892,1610612760,2
0022200892,1610612762,2
0022200893,1610612744,1
0022200893,1610612747,2
0022200894,1610612757,0
0022200894,1610612758,2
0022200895,1610612752,2
0022200895,1610612764,2
0022200896,1610612737,2
0022200896,1610612739,2
0022200897,1610612748,2
0022200897,1610612749,2
0022200898,1610612766,2
0022200898,1610612750,1
0022200899,1610612760,1
0022200899,1610612756,1
0022200900,1610612751,2
0022200900,1610612741,2
0022200901,1610612744,1
0022200901,1610612745,0
0022200902,1610612746,2
0022200902,1610612758,2
0022200903,1610612765,1
0022200903,1610612761,1
0022200904,1610612766,2
0022200904,1610612748,2
0022200905,1610612754,2
0022200905,1610612753,2
0022200906,1610612740,1
0022200906,1610612752,2
0022200907,1610612743,2
0022200907,1610612763,2
0022200908,1610612738,2
0022200908,1610612755,2
0022200909,1610612759,1
0022200909,1610612762,2
0022200910,1610612749,1
0022200910,1610612756,1
0022200911,1610612737,2
0022200911,1610612751,2
0022200912,1610612741,2
0022200912,1610612764,1
0022200913,1610612742,2
0022200913,1610612747,2
0022200914,1610612739,2
0022200914,1610612761,1
0022200915,1610612760,1
0022200915,1610612758,2
0022200916,1610612744,1
0022200916,1610612750,1
0022200917,1610612745,0
0022200917,1610612757,1
0022200918,1610612743,2
0022200918,1610612746,2
0022200919,1610612766,2
0022200919,1610612765,0
0022200920,1610612748,2
0022200920,1610612755,2
0022200921,1610612738,1
0022200921,1610612752,2
0022200922,1610612740,1
0022200922,1610612753,2
0022200923,1610612737,2
0022200923,1610612764,1
0022200924,1610612751,2
0022200924,1610612749,2
0022200925,1610612741,2
0022200925,1610612761,2
0022200926,1610612743,2
0022200926,1610612745,1
0022200927,1610612747,1
0022200927,1610612763,2
0022200928,1610612760,1
0022200928,1610612758,1
0022200929,1610612742,2
0022200929,1610612754,2
0022200930,1610612759,1
0022200930,1610612762,1
0022200931,1610612744,1
0022200931,1610612757,1
0022200932,1610612746,2
0022200932,1610612750,1
0022200933,1610612766,1
0022200933,1610612756,2
0022200934,1610612741,2
0022200934,1610612765,1
0022200935,1610612738,2
0022200935,1610612739,2
0022200936,1610612748,2
0022200936,1610612755,1
0022200937,1610612751,2
0022200937,1610612752,2
0022200938,1610612745,2
0022200938,1610612763,2
0022200939,1610612749,2
0022200939,1610612753,2
0022200940,1610612747,0
0022200940,1610612760,1
0022200941,1610612740,1
0022200941,1610612757,2
0022200942,1610612761,2
0022200942,1610612764,2
0022200943,1610612742,2
0022200943,1610612755,2
0022200944,1610612754,1
0022200944,1610612759,1
0022200945,1610612744,1
0022200945,1610612746,2
0022200946,1610612766,1
0022200946,1610612753,2
0022200947,1610612737,2
0022200947,1610612757,1
0022200948,1610612738,2
0022200948,1610612751,2
0022200949,1610612748,2
0022200949,1610612752,2
0022200950,1610612741,2
0022200950,1610612756,2
0022200951,1610612760,1
0022200951,1610612762,1
0022200952,1610612743,2
0022200952,1610612763,2
0022200953,1610612744,1
0022200953,1610612740,1
0022200954,1610612746,1
0022200954,1610612758,2
0022200955,1610612747,1
0022200955,1610612750,1
0022200956,1610612761,2
0022200956,1610612764,2
0022200957,1610612739,2
0022200957,1610612765,0
0022200958,1610612737,2
0022200958,1610612748,2
0022200959,1610612745,2
0022200959,1610612759,0
0022200960,1610612749,2
0022200960,1610612755,2
0022200961,1610612750,1
0022200961,1610612758,2
0022200962,1610612742,2
0022200962,1610612756,2
0022200963,1610612741,2
0022200963,1610612754,2
0022200964,1610612744,2
0022200964,1610612747,1
0022200965,1610612751,2
0022200965,1610612766,1
0022200966,1610612753,2
0022200966,1610612757,1
0022200967,1610612745,2
0022200967,1610612759,2
0022200968,1610612760,2
0022200968,1610612762,1
0022200969,1610612738,2
0022200969,1610612752,1
0022200970,1610612746,2
0022200970,1610612763,1
0022200973,1610612749,2
0022200973,1610612764,2
0022200971,1610612738,1
0022200971,1610612739,2
0022200972,1610612754,2
0022200972,1610612755,2
0022200974,1610612737,2
0022200974,1610612748,2
0022200975,1610612743,2
0022200975,1610612761,2
0022200976,1610612740,1
0022200976,1610612758,1
0022200977,1610612765,0
0022200977,1610612757,1
0022200769,1610612765,0
0022200769,1610612764,2
0022200978,1610612749,0
0022200978,1610612753,2
0022200979,1610612766,1
0022200979,1610612752,1
0022200980,1610612750,1
0022200980,1610612755,2
0022200981,1610612751,2
0022200981,1610612745,2
0022200982,1610612744,2
0022200982,1610612760,2
0022200983,1610612742,2
0022200983,1610612762,1
0022200984,1610612747,1
0022200984,1610612763,1
0022200985,1610612737,2
0022200985,1610612764,2
0022200986,1610612738,2
0022200986,1610612757,1
0022200987,1610612739,2
0022200987,1610612748,2
0022200988,1610612742,2
0022200988,1610612740,1
0022200989,1610612741,2
0022200989,1610612743,2
0022200990,1610612760,1
0022200990,1610612756,2
0022200991,1610612746,2
0022200991,1610612761,2
0022200992,1610612766,1
0022200992,1610612765,0
0022200993,1610612745,1
0022200993,1610612754,2
0022200994,1610612753,2
0022200994,1610612762,1
0022200995,1610612751,1
0022200995,1610612749,1
0022200996,1610612744,2
0022200996,1610612763,1
0022200997,1610612752,2
0022200997,1610612758,2
0022200998,1610612755,2
0022200998,1610612757,2
0022200999,1610612737,2
0022200999,1610612764,2
0022201000,1610612739,1
0022201000,1610612748,2
0022201001,1610612751,2
0022201001,1610612750,1
0022201002,1610612743,2
0022201002,1610612759,2
0022201003,1610612747,1
0022201003,1610612761,2
0022201004,1610612746,2
0022201004,1610612752,1
0022201005,1610612766,1
0022201005,1610612762,1
0022201006,1610612765,0
0022201006,1610612754,0
0022201007,1610612748,2
0022201007,1610612753,2
0022201008,1610612737,2
0022201008,1610612738,2
0022201009,1610612741,2
0022201009,1610612745,2
0022201010,1610612742,0
0022201010,1610612763,1
0022201011,1610612740,0
0022201011,1610612760,2
0022201012,1610612744,2
0022201012,1610612749,1
0022201013,1610612756,1
0022201013,1610612758,2
0022201014,1610612751,2
0022201014,1610612743,2
0022201015,1610612766,1
0022201015,1610612739,2
0022201016,1610612755,2
0022201016,1610612764,2
0022201017,1610612740,0
0022201017,1610612757,1
0022201018,1610612760,1
0022201018,1610612759,1
0022201019,1610612747,1
0022201019,1610612752,1
0022201020,1610612765,0
0022201020,1610612754,0
0022201021,1610612737,2
0022201021,1610612750,1
0022201022,1610612748,2
0022201022,1610612762,1
0022201023,1610612742,0
0022201023,1610612763,1
0022201024,1610612738,2
0022201024,1610612745,2
0022201025,1610612744,2
0022201025,1610612756,1
0022201026,1610612749,2
0022201026,1610612758,2
0022201027,1610612766,1
0022201027,1610612739,1
0022201028,1610612765,0
0022201028,1610612764,2
0022201029,1610612743,2
0022201029,1610612761,2
0022201030,1610612747,1
0022201030,1610612740,1
0022201031,1610612751,2
0022201031,1610612760,2
0022201032,1610612753,2
0022201032,1610612759,2
0022201033,1610612749,2
0022201033,1610612756,1
0022201034,1610612752,1
0022201034,1610612757,2
0022201035,1610612739,2
0022201035,1610612755,2
0022201036,1610612763,1
0022201036,1610612748,2
0022201037,1610612741,2
0022201037,1610612758,2
0022201038,1610612745,2
0022201038,1610612747,0
0022201039,1610612738,2
0022201039,1610612750,1
0022201040,1610612742,0
0022201040,1610612759,2
0022201041,1610612744,2
0022201041,1610612746,2
0022201042,1610612743,2
0022201042,1610612765,0
0022201043,1610612751,2
0022201043,1610612758,2
0022201044,1610612760,2
0022201044,1610612761,2
0022201045,1610612754,1
0022201045,1610612749,2
0022201046,1610612753,2
0022201046,1610612756,1
0022201047,1610612766,1
0022201047,1610612755,2
0022201048,1610612737,2
0022201048,1610612744,2
0022201049,1610612739,2
0022201049,1610612764,2
0022201050,1610612741,2
0022201050,1610612750,1
0022201051,1610612745,2
0022201051,1610612740,1
0022201052,1610612763,1
0022201052,1610612759,2
0022201053,1610612738,2
0022201053,1610612757,2
0022201054,1610612742,1
0022201054,1610612747,1
0022201055,1610612743,2
0022201055,1610612752,2
0022201056,1610612746,1
0022201056,1610612753,2
0022201057,1610612754,1
0022201057,1610612755,1
0022201058,1610612750,0
0022201058,1610612761,2
0022201059,1610612758,2
0022201059,1610612764,1
0022201060,1610612741,2
0022201060,1610612748,2
0022201061,1610612744,2
0022201061,1610612763,1
0022201062,1610612738,2
0022201062,1610612762,1
0022201063,1610612751,2
0022201063,1610612743,2
0022201064,1610612760,2
0022201064,1610612756,1
0022201065,1610612737,2
0022201065,1610612759,2
0022201066,1610612765,0
0022201066,1610612748,2
0022201067,1610612745,2
0022201067,1610612740,1
0022201068,1610612749,2
0022201068,1610612761,2
0022201069,1610612746,2
0022201069,1610612757,2
0022201070,1610612747,1
0022201070,1610612753,2
0022201071,1610612766,1
0022201071,1610612754,1
0022201072,1610612741,2
0022201072,1610612755,2
0022201073,1610612750,0
0022201073,1610612752,2
0022201074,1610612744,2
0022201074,1610612745,2
0022201075,1610612742,1
0022201075,1610612763,1
0022201076,1610612758,2
0022201076,1610612762,0
0022201077,1610612753,2
0022201077,1610612764,2
0022201078,1610612737,1
0022201078,1610612765,0
0022201079,1610612751,2
0022201079,1610612739,2
0022201080,1610612740,1
0022201080,1610612759,1
0022201081,1610612738,2
0022201081,1610612758,2
0022201082,1610612746,2
0022201082,1610612760,2
0022201083,1610612743,2
0022201083,1610612764,1
0022201084,1610612748,2
0022201084,1610612752,2
0022201085,1610612754,1
0022201085,1610612761,2
0022201086,1610612742,1
0022201086,1610612744,2
0022201087,1610612741,2
0022201087,1610612755,1
0022201088,1610612745,2
0022201088,1610612763,2
0022201089,1610612749,2
0022201089,1610612759,2
0022201090,1610612737,1
0022201090,1610612750,2
0022201091,1610612757,1
0022201091,1610612762,1
0022201092,1610612747,1
0022201092,1610612756,1
0022201093,1610612752,2
0022201093,1610612753,2
0022201094,1610612751,2
0022201094,1610612739,2
0022201095,1610612766,1
0022201095,1610612740,1
0022201096,1610612746,1
0022201096,1610612760,2
0022201097,1610612738,2
0022201097,1610612754,2
0022201098,1610612759,2
0022201098,1610612764,1
0022201099,1610612765,0
0022201099,1610612761,2
0022201100,1610612745,2
0022201100,1610612763,2
0022201101,1610612766,1
0022201101,1610612742,2
0022201102,1610612749,2
0022201102,1610612762,0
0022201103,1610612744,2
0022201103,1610612755,1
0022201104,1610612741,1
0022201104,1610612757,0
0022201105,1610612756,1
0022201105,1610612758,2
0022201106,1610612747,1
0022201106,1610612760,2
0022201107,1610612737,2
0022201107,1610612754,1
0022201108,1610612751,2
0022201108,1610612748,2
0022201109,1610612743,2
0022201109,1610612749,2
0022201110,1610612755,1
0022201110,1610612756,1
0022201111,1610612758,1
0022201111,1610612762,0
0022201112,1610612746,1
0022201112,1610612740,1
0022201113,1610612766,0
0022201113,1610612742,2
0022201114,1610612741,2
0022201114,1610612747,2
0022201115,1610612737,2
0022201115,1610612763,2
0022201116,1610612738,1
0022201116,1610612759,1
0022201117,1610612739,2
0022201117,1610612745,2
0022201118,1610612751,2
0022201118,1610612753,2
0022201119,1610612761,2
0022201119,1610612764,1
0022201120,1610612760,2
0022201120,1610612757,0
0022201121,1610612744,2
0022201121,1610612750,2
0022201122,1610612765,0
0022201122,1610612749,0
0022201123,1610612742,2
0022201123,1610612754,0
0022201124,1610612745,2
0022201124,1610612752,1
0022201125,1610612756,1
0022201125,1610612762,1
0022201126,1610612743,2
0022201126,1610612755,1
0022201127,1610612740,1
0022201127,1610612757,0
0022201128,1610612750,1
0022201128,1610612758,2
0022201129,1610612741,2
0022201129,1610612746,1
0022201130,1610612738,2
0022201130,1610612764,1
0022201131,1610612737,2
0022201131,1610612739,2
0022201132,1610612748,1
0022201132,1610612761,2
0022201133,1610612763,1
0022201133,1610612753,2
0022201134,1610612766,0
0022201134,1610612760,1
0022201135,1610612744,2
0022201135,1610612740,1
0022201136,1610612754,0
0022201136,1610612749,2
0022201137,1610612751,2
0022201137,1610612745,2
0022201138,1610612748,2
0022201138,1610612752,2
0022201139,1610612742,2
0022201139,1610612755,2
0022201140,1610612741,2
0022201140,1610612747,2
0022201141,1610612746,0
0022201141,1610612763,1
0022201142,1610612765,0
0022201142,1610612760,1
0022201143,1610612759,0
0022201143,1610612762,0
0022201144,1610612750,2
0022201144,1610612756,2
0022201145,1610612757,0
0022201145,1610612758,2
0022201146,1610612738,2
0022201146,1610612749,2
0022201147,1610612743,1
0022201147,1610612740,1
0022201148,1610612766,0
0022201148,1610612741,2
0022201149,1610612754,0
0022201149,1610612760,2
0022201150,1610612755,2
0022201150,1610612761,2
0022201151,1610612753,2
0022201151,1610612764,1
0022201152,1610612738,2
0022201152,1610612762,0
0022201153,1610612737,2
0022201153,1610612751,2
0022201154,1610612739,2
0022201154,1610612752,1
0022201155,1610612765,0
0022201155,1610612745,2
0022201156,1610612746,1
0022201156,1610612763,2
0022201157,1610612747,2
0022201157,1610612750,2
0022201158,1610612744,2
0022201158,1610612759,2
0022201159,1610612757,0
0022201159,1610612758,2
0022201160,1610612743,0
0022201160,1610612756,2
0022201161,1610612742,2
0022201161,1610612748,1
0022201162,1610612746,1
0022201162,1610612740,1
0022201163,1610612766,0
0022201163,1610612761,2
0022201164,1610612751,2
0022201164,1610612762,1
0022201165,1610612741,2
0022201165,1610612763,2
0022201166,1610612750,2
0022201166,1610612757,0
0022201167,1610612737,2
0022201167,1610612742,2
0022201168,1610612752,1
0022201168,1610612764,0
0022201169,1610612765,0
0022201169,1610612753,2
0022201170,1610612758,2
0022201170,1610612759,0
0022201171,1610612745,2
0022201171,1610612747,2
0022201172,1610612760,2
0022201172,1610612756,2
0022201173,1610612739,2
0022201173,1610612754,0
0022201174,1610612749,2
0022201174,1610612755,2
0022201175,1610612743,1
0022201175,1610612744,2
0022201176,1610612766,0
0022201176,1610612761,2
0022201177,1610612765,0
0022201177,1610612748,2
0022201178,1610612739,2
0022201178,1610612753,2
0022201179,1610612749,2
0022201179,1610612764,0
0022201180,1610612751,2
0022201180,1610612750,2
0022201181,1610612738,1
0022201181,1610612755,2
0022201182,1610612737,1
0022201182,1610612741,2
0022201183,1610612743,2
0022201183,1610612745,2
0022201184,1610612763,2
0022201184,1610612757,0
0022201185,1610612740,1
0022201185,1610612758,2
0022201186,1610612747,2
0022201186,1610612762,0
0022201187,1610612744,1
0022201187,1610612760,2
0022201188,1610612756,2
0022201188,1610612759,0
0022201189,1610612751,2
0022201189,1610612765,0
0022201190,1610612754,0
0022201190,1610612752,0
0022201191,1610612737,2
0022201191,1610612764,0
0022201192,1610612738,1
0022201192,1610612761,2
0022201193,1610612741,2
0022201193,1610612749,1
0022201194,1610612763,1
0022201194,1610612740,1
0022201195,1610612742,2
0022201195,1610612758,2
0022201196,1610612746,1
0022201196,1610612747,2
0022201197,1610612739,0
0022201197,1610612753,0
0022201198,1610612748,2
0022201198,1610612755,2
0022201199,1610612757,0
0022201199,1610612759,2
0022201200,1610612760,2
0022201200,1610612762,0
0022201201,1610612743,0
0022201201,1610612756,2
0022201202,1610612766,0
0022201202,1610612745,2
0022201203,1610612765,0
0022201203,1610612754,0
0022201204,1610612748,0
0022201204,1610612764,0
0022201205,1610612737,2
0022201205,1610612755,0
0022201206,1610612738,1
0022201206,1610612761,2
0022201207,1610612751,2
0022201207,1610612753,1
0022201208,1610612763,2
0022201208,1610612749,0
0022201209,1610612740,1
0022201209,1610612752,0
0022201210,1610612741,0
0022201210,1610612742,1
0022201211,1610612744,2
0022201211,1610612758,0
0022201212,1610612747,2
0022201212,1610612756,0
0022201213,1610612743,2
0022201213,1610612762,0
0022201214,1610612750,2
0022201214,1610612759,1
0022201215,1610612746,1
0022201215,1610612757,0
0022201216,1610612737,0
0022201216,1610612738,0
0022201217,1610612751,2
0022201217,1610612755,0
0022201218,1610612766,0
0022201218,1610612739,0
0022201219,1610612748,1
0022201219,1610612753,1
0022201220,1610612754,0
0022201220,1610612752,0
0022201221,1610612749,0
0022201221,1610612761,0
0022201222,1610612745,1
0022201222,1610612764,0
0022201223,1610612741,2
0022201223,1610612765,0
0022201224,1610612742,0
0022201224,1610612759,2
0022201225,1610612750,2
0022201225,1610612740,1
0022201226,1610612763,1
0022201226,1610612760,0
0022201227,1610612743,0
0022201227,1610612758,2
0022201228,1610612747,2
0022201228,1610612762,0
0022201229,1610612746,1
0022201229,1610612756,0
0022201230,1610612744,2
0022201230,1610612757,0
0052200101,1610612737,2
0052200101,1610612748,2
0052200121,1610612747,2
0052200121,1610612750,2
0052200111,1610612741,2
0052200111,1610612761,2
0052200131,1610612740,1
0052200131,1610612760,2
0052200201,1610612741,2
0052200201,1610612748,2
0052200211,1610612750,2
0052200211,1610612760,2
0042200111,1610612737,2
0042200111,1610612738,2
0042200121,1610612751,2
0042200121,1610612755,2
0042200131,1610612739,2
0042200131,1610612752,2
0042200161,1610612744,2
0042200161,1610612758,2
0042200101,1610612748,2
0042200101,1610612749,2
0042200141,1610612743,2
0042200141,1610612750,2
0042200151,1610612747,2
0042200151,1610612763,2
0042200171,1610612746,1
0042200171,1610612756,2
0042200122,1610612751,2
0042200122,1610612755,2
0042200162,1610612744,2
0042200162,1610612758,2
0042200112,1610612737,2
0042200112,1610612738,2
0042200132,1610612739,2
0042200132,1610612752,2
0042200172,1610612746,1
0042200172,1610612756,2
0042200102,1610612748,2
0042200102,1610612749,1
0042200142,1610612743,2
0042200142,1610612750,2
0042200152,1610612747,2
0042200152,1610612763,1
0042200123,1610612751,2
0042200123,1610612755,2
0042200163,1610612744,2
0042200163,1610612758,2
0042200173,1610612746,0
0042200173,1610612756,2
0042200113,1610612737,2
0042200113,1610612738,2
0042200133,1610612739,2
0042200133,1610612752,2
0042200143,1610612743,2
0042200143,1610612750,2
0042200103,1610612748,2
0042200103,1610612749,1
0042200124,1610612751,2
0042200124,1610612755,1
0042200153,1610612747,2
0042200153,1610612763,2
0042200174,1610612746,0
0042200174,1610612756,2
0042200114,1610612737,2
0042200114,1610612738,2
0042200134,1610612739,2
0042200134,1610612752,2
0042200144,1610612743,2
0042200144,1610612750,2
0042200164,1610612744,2
0042200164,1610612758,2
0042200104,1610612748,2
0042200104,1610612749,2
0042200154,1610612747,2
0042200154,1610612763,2
0042200115,1610612737,2
0042200115,1610612738,2
0042200145,1610612743,2
0042200145,1610612750,2
0042200175,1610612746,0
0042200175,1610612756,2
0042200105,1610612748,2
0042200105,1610612749,2
0042200135,1610612739,2
0042200135,1610612752,2
0042200155,1610612747,2
0042200155,1610612763,2
0042200165,1610612744,2
0042200165,1610612758,2
0042200116,1610612737,2
0042200116,1610612738,2
0042200156,1610612747,2
0042200156,1610612763,2
0042200166,1610612744,2
0042200166,1610612758,2
0042200221,1610612743,2
0042200221,1610612756,2
0042200167,1610612744,2
0042200167,1610612758,2
0042200201,1610612748,2
0042200201,1610612752,2
0042200211,1610612738,2
0042200211,1610612755,1
0042200222,1610612743,2
0042200222,1610612756,2
0042200202,1610612748,1
0042200202,1610612752,2
0042200231,1610612744,2
0042200231,1610612747,2
0042200212,1610612738,2
0042200212,1610612755,2
0042200232,1610612744,2
0042200232,1610612747,2
0042200213,1610612738,2
0042200213,1610612755,2
0042200223,1610612743,2
0042200223,1610612756,2
0042200203,1610612748,2
0042200203,1610612752,2
0042200233,1610612744,2
0042200233,1610612747,2
0042200214,1610612738,2
0042200214,1610612755,2
0042200224,1610612743,2
0042200224,1610612756,2
0042200204,1610612748,2
0042200204,1610612752,2
0042200234,1610612744,2
0042200234,1610612747,2
0042200215,1610612738,2
0042200215,1610612755,2
0042200225,1610612743,2
0042200225,1610612756,2
0042200205,1610612748,2
0042200205,1610612752,2
0042200235,1610612744,2
0042200235,1610612747,2
0042200216,1610612738,2
0042200216,1610612755,2
0042200226,1610612743,2
0042200226,1610612756,2
0042200206,1610612748,2
0042200206,1610612752,2
0042200236,1610612744,2
0042200236,1610612747,2
0042200217,1610612738,2
0042200217,1610612755,2
0042200311,1610612743,2
0042200311,1610612747,2
0042200301,1610612738,2
0042200301,1610612748,2
0042200312,1610612743,2
0042200312,1610612747,2
0042200302,1610612738,2
0042200302,1610612748,2
0042200313,1610612743,2
0042200313,1610612747,2
0042200303,1610612738,2
0042200303,1610612748,2
0042200314,1610612743,2
0042200314,1610612747,2
0042200304,1610612738,2
0042200304,1610612748,2
0042200305,1610612738,2
0042200305,1610612748,2
0042200306,1610612738,2
0042200306,1610612748,2
0042200307,1610612738,2
0042200307,1610612748,2
0042200401,1610612743,2
0042200401,1610612748,2
0042200402,1610612743,2
0042200402,1610612748,2
0042200403,1610612743,2
0042200403,1610612748,2
0042200404,1610612743,2
0042200404,1610612748,2
0042200405,1610612743,2
0042200405,1610612748,2
0012300001,1610612742,2
0012300001,1610612750,2
0012300002,1610612742,1
0012300002,1610612750,2
0012300003,1610612744,2
0012300003,1610612747,1
0012300004,1610612741,2
0012300004,1610612749,2
0012300005,1610612765,2
0012300005,1610612756,2
0012300006,1610612738,2
0012300006,1610612755,2
0012300007,1610612754,1
0012300007,1610612763,2
0012300008,1610612758,2
0012300008,1610612761,1
0012300009,1610612746,2
0012300009,1610612762,2
0012300010,1610612738,2
0012300010,1610612752,2
0012300011,1610612760,2
0012300011,1610612759,2
0012300012,1610612751,2
0012300012,1610612747,2
0012300013,1610612742,2
0012300014,1610612764,2
0012300015,1610612737,2
0012300015,1610612739,2
0012300016,1610612766,1
0012300016,1610612748,2
0012300017,1610612745,2
0012300017,1610612754,0
0012300018,1610612763,2
0012300018,1610612749,2
0012300019,1610612740,2
0012300019,1610612753,2
0012300020,1610612746,2
0012300020,1610612762,2
0012300021,1610612743,2
0012300021,1610612756,2
0012300022,1610612757,2
0012300023,1610612738,2
0012300023,1610612755,2
0012300024,1610612747,2
0012300024,1610612758,2
0012300025,1610612766,1
0012300025,1610612764,2
0012300026,1610612739,2
0012300026,1610612753,2
0012300027,1610612765,2
0012300027,1610612760,2
0012300028,1610612737,2
0012300028,1610612763,0
0012300029,1610612751,2
0012300030,1610612741,2
0012300030,1610612743,2
0012300031,1610612745,2
0012300031,1610612740,2
0012300032,1610612756,2
0012300032,1610612757,2
0012300033,1610612748,2
0012300033,1610612759,2
0012300034,1610612744,2
0012300034,1610612747,2
0012300035,1610612737,2
0012300035,1610612740,2
0012300036,1610612750,2
0012300036,1610612752,2
0012300037,1610612757,2
0012300037,1610612762,2
0012300038,1610612766,2
0012300038,1610612760,2
0012300039,1610612763,2
0012300039,1610612748,2
0012300040,1610612761,1
0012300041,1610612747,2
0012300041,1610612749,2
0012300042,1610612741,2
0012300042,1610612743,2
0012300043,1610612744,1
0012300043,1610612758,2
0012300044,1610612737,2
0012300044,1610612754,1
0012300045,1610612739,2
0012300046,1610612751,2
0012300046,1610612755,2
0012300047,1610612745,1
0012300047,1610612759,2
0012300048,1610612762,2
0012300049,1610612756,2
0012300049,1610612757,1
0012300050,1610612740,2
0012300050,1610612753,2
0012300051,1610612738,2
0012300051,1610612752,2
0012300052,1610612741,2
0012300052,1610612761,1
0012300053,1610612749,2
0012300053,1610612760,2
0012300054,1610612750,0
0012300055,1610612743,2
0012300055,1610612746,2
0012300056,1610612751,2
0012300056,1610612748,2
0012300057,1610612752,2
0012300057,1610612764,2
0012300058,1610612745,2
0012300058,1610612759,2
0012300059,1610612744,2
0012300059,1610612758,2
0012300060,1610612738,2
0012300060,1610612766,2
0012300061,1610612741,1
0012300061,1610612750,1
0012300062,1610612765,2
0012300062,1610612760,1
0012300063,1610612747,2
0012300063,1610612756,2
0012300064,1610612743,2
0012300064,1610612746,2
0012300065,1610612758,0
0012300065,1610612762,1
0012300066,1610612739,2
0012300066,1610612754,1
0012300067,1610612753,2
0012300068,1610612737,2
0012300068,1610612755,2
0012300069,1610612761,1
0012300069,1610612764,1
0012300070,1610612742,2
0012300070,1610612765,2
0012300071,1610612745,2
0012300071,1610612748,2
0012300072,1610612763,2
0012300072,1610612749,2
0012300073,1610612744,2
0012300073,1610612759,2
0022300061,1610612743,2
0022300061,1610612747,2
0022300062,1610612744,2
0022300062,1610612756,2
0022300063,1610612737,2
0022300063,1610612766,1
0022300064,1610612754,1
0022300064,1610612764,2
0022300065,1610612738,2
0022300065,1610612752,2
0022300066,1610612745,2
0022300066,1610612753,2
0022300067,1610612751,2
0022300067,1610612739,2
0022300068,1610612765,2
0022300068,1610612748,2
0022300069,1610612750,2
0022300069,1610612761,1
0022300070,1610612741,2
0022300070,1610612760,2
0022300071,1610612763,2
0022300071,1610612740,2
0022300072,1610612758,2
0022300072,1610612762,2
0022300073,1610612742,2
0022300073,1610612759,2
0022300074,1610612746,2
0022300074,1610612757,2
0022300075,1610612749,2
0022300075,1610612755,2
0022300076,1610612747,2
0022300076,1610612756,1
0022300077,1610612766,2
0022300077,1610612765,2
0022300078,1610612743,2
0022300078,1610612763,2
0022300079,1610612737,2
0022300079,1610612752,2
0022300080,1610612738,2
0022300080,1610612748,2
0022300081,1610612739,1
0022300081,1610612760,2
0022300082,1610612741,2
0022300082,1610612761,1
0022300083,1610612745,2
0022300083,1610612759,2
0022300084,1610612751,2
0022300084,1610612742,2
0022300085,1610612746,2
0022300085,1610612762,2
0022300086,1610612753,2
0022300086,1610612757,1
0022300087,1610612744,2
0022300087,1610612758,2
0022300088,1610612741,2
0022300088,1610612765,2
0022300089,1610612763,2
0022300089,1610612764,2
0022300090,1610612740,2
0022300090,1610612752,2
0022300091,1610612739,0
0022300091,1610612754,1
0022300092,1610612755,2
0022300092,1610612761,1
0022300093,1610612748,1
0022300093,1610612750,2
0022300094,1610612756,1
0022300094,1610612762,2
0022300095,1610612743,2
0022300095,1610612760,2
0022300096,1610612744,2
0022300096,1610612745,2
0022300097,1610612737,2
0022300097,1610612749,2
0022300098,1610612755,2
0022300098,1610612757,1
0022300099,1610612746,2
0022300099,1610612759,2
0022300100,1610612747,2
0022300100,1610612758,2
0022300101,1610612751,2
0022300101,1610612766,2
0022300102,1610612741,2
0022300102,1610612754,1
0022300103,1610612738,2
0022300103,1610612764,2
0022300104,1610612737,2
0022300104,1610612750,2
0022300105,1610612757,1
0022300105,1610612761,1
0022300106,1610612742,1
0022300106,1610612763,2
0022300107,1610612748,2
0022300107,1610612749,2
0022300108,1610612744,1
0022300108,1610612740,2
0022300109,1610612765,2
0022300109,1610612760,2
0022300110,1610612743,2
0022300110,1610612762,2
0022300111,1610612747,2
0022300111,1610612753,2
0022300112,1610612739,1
0022300112,1610612752,2
0022300113,1610612756,1
0022300113,1610612759,2
0022300114,1610612746,2
0022300114,1610612753,2
0022300115,1610612765,2
0022300115,1610612757,1
0022300116,1610612749,2
0022300116,1610612761,1
0022300117,1610612737,2
0022300117,1610612764,2
0022300118,1610612738,2
0022300118,1610612754,0
0022300119,1610612751,2
0022300119,1610612748,2
0022300120,1610612739,1
0022300120,1610612752,2
0022300121,1610612740,1
0022300121,1610612760,2
0022300122,1610612766,2
0022300122,1610612745,2
0022300123,1610612743,2
0022300123,1610612750,2
0022300124,1610612741,2
0022300124,1610612742,1
0022300125,1610612763,2
0022300125,1610612762,2
0022300126,1610612744,2
0022300126,1610612758,1
0022300127,1610612746,2
0022300127,1610612747,2
0022300128,1610612755,2
0022300128,1610612761,1
0022300129,1610612765,2
0022300129,1610612740,1
0022300130,1610612753,2
0022300130,1610612762,2
0022300131,1610612756,2
0022300131,1610612759,2
0022300001,1610612739,2
0022300001,1610612754,1
0022300002,1610612749,2
0022300002,1610612752,2
0022300003,1610612748,2
0022300003,1610612764,2
0022300004,1610612751,2
0022300004,1610612741,2
0022300005,1610612744,2
